sat_id,epoch_utc,propagation_age_hours,residual_km
51801,2024-11-29T22:00:42Z,0.902,2.461
51801,2024-11-29T22:10:42Z,1.068,2.7208
51801,2024-11-29T22:20:42Z,1.235,2.8967
51801,2024-11-29T22:30:42Z,1.402,2.8769
51801,2024-11-29T22:40:42Z,1.568,2.6208
51801,2024-11-29T22:50:42Z,1.735,2.1981
51801,2024-11-29T23:00:42Z,1.902,1.8167
51801,2024-11-29T23:10:42Z,2.068,1.7105
51801,2024-11-29T23:20:42Z,2.235,1.8909
51801,2024-11-29T23:30:42Z,2.402,2.2182
51801,2024-11-29T23:40:42Z,2.568,2.6029
51801,2024-11-29T23:50:42Z,2.735,2.9615
51801,2024-11-30T00:00:42Z,2.902,3.1478
51801,2024-11-30T00:10:42Z,3.068,3.1025
51801,2024-11-30T00:20:42Z,3.235,2.8245
51801,2024-11-30T00:30:42Z,3.402,2.4296
51801,2024-11-30T00:40:42Z,3.568,2.1434
51801,2024-11-30T00:50:42Z,3.735,2.1506
51801,2024-11-30T01:00:42Z,3.902,2.432
51801,2024-11-30T01:10:42Z,4.068,2.8624
51801,2024-11-30T01:20:42Z,4.235,3.3277
51801,2024-11-30T01:30:42Z,4.402,3.708
51801,2024-11-30T01:40:42Z,4.568,3.879
51801,2024-11-30T01:50:42Z,4.735,3.8254
51801,2024-11-30T02:00:42Z,4.902,3.5538
51801,2024-11-30T02:10:42Z,5.068,3.2049
51801,2024-11-30T02:20:42Z,5.235,2.9756
51801,2024-11-30T02:30:42Z,5.402,2.9911
51801,2024-11-30T02:40:42Z,5.568,3.2419
51801,2024-11-30T02:50:42Z,5.735,3.6431
51801,2024-11-30T03:00:42Z,5.902,4.0815
51801,2024-11-30T03:10:42Z,6.068,4.4223
51801,2024-11-30T03:20:42Z,6.235,4.5543
51801,2024-11-30T03:30:42Z,6.402,4.4864
51801,2024-11-30T03:40:42Z,6.568,4.2381
51801,2024-11-30T03:50:42Z,6.735,3.9618
51801,2024-11-30T04:00:42Z,6.902,3.8033
51801,2024-11-30T04:10:42Z,7.068,3.8395
51801,2024-11-30T04:20:42Z,7.235,4.0379
51801,2024-11-30T04:30:42Z,7.402,4.3088
51801,2024-11-30T04:40:42Z,7.568,4.5639
51801,2024-11-30T04:50:42Z,7.735,4.7191
51801,2024-11-30T05:00:42Z,7.902,3.3181
51801,2024-11-30T05:10:42Z,8.068,3.3403
51801,2024-11-30T05:20:42Z,8.235,3.1723
51801,2024-11-30T05:30:42Z,8.402,2.9161
51801,2024-11-30T05:40:42Z,8.568,2.6972
51801,2024-11-30T05:50:42Z,8.735,2.5488
51801,2024-11-30T06:00:42Z,8.902,2.5033
51801,2024-11-30T06:10:42Z,9.068,2.6374
51801,2024-11-30T06:20:42Z,9.235,2.9326
51801,2024-11-30T06:30:42Z,9.402,3.2435
51801,2024-11-30T06:40:42Z,9.568,3.3901
51801,2024-11-30T06:50:42Z,9.735,3.3208
51801,2024-11-30T07:00:42Z,9.902,3.0999
51801,2024-11-30T07:10:42Z,10.068,2.8494
51801,2024-11-30T07:20:42Z,10.235,2.6586
51801,2024-11-30T07:30:42Z,10.402,2.543
51801,2024-11-30T07:40:42Z,10.568,2.5704
51801,2024-11-30T07:50:42Z,10.735,2.7887
51801,2024-11-30T08:00:42Z,10.902,3.1152
51801,2024-11-30T08:10:42Z,11.068,3.3701
51801,2024-11-30T08:20:42Z,11.235,3.4183
51801,2024-11-30T08:30:42Z,11.402,3.2723
51801,2024-11-30T08:40:42Z,11.568,3.0231
51801,2024-11-30T08:50:42Z,11.735,2.794
51801,2024-11-30T09:00:42Z,11.902,2.6289
53728,2024-11-26T06:00:42Z,5.117,9.7339
53728,2024-11-26T06:10:42Z,5.284,9.7714
53728,2024-11-26T06:20:42Z,5.451,10.357
53728,2024-11-26T06:30:42Z,5.617,11.1433
53728,2024-11-26T06:40:42Z,5.784,11.7349
53728,2024-11-26T06:50:42Z,5.951,11.8413
53728,2024-11-26T07:00:42Z,6.117,11.3752
53728,2024-11-26T07:10:42Z,6.284,10.4598
53728,2024-11-26T07:20:42Z,6.451,9.3888
53728,2024-11-26T07:30:42Z,6.617,8.5389
53728,2024-11-26T07:40:42Z,6.784,8.2493
53728,2024-11-26T07:50:42Z,6.951,8.5916
53728,2024-11-26T08:00:42Z,7.117,9.3462
53728,2024-11-26T08:10:42Z,7.284,10.1077
53728,2024-11-26T08:20:42Z,7.451,10.5309
53728,2024-11-26T08:30:42Z,7.617,10.3929
53728,2024-11-26T08:40:42Z,7.784,9.6938
53728,2024-11-26T08:50:42Z,7.951,8.6355
53728,2024-11-26T09:00:42Z,8.117,7.5607
53728,2024-11-26T09:10:42Z,8.284,6.8679
53728,2024-11-26T09:20:42Z,8.451,6.836
53728,2024-11-26T09:30:42Z,8.617,7.369
53728,2024-11-26T09:40:42Z,8.784,8.1062
53728,2024-11-26T09:50:42Z,8.951,8.6547
53728,2024-11-26T10:00:42Z,9.117,8.7483
53728,2024-11-26T10:10:42Z,9.284,8.2649
53728,2024-11-26T10:20:42Z,9.451,7.3097
53728,2024-11-26T10:30:42Z,9.617,6.156
53728,2024-11-26T10:40:42Z,9.784,5.1884
53728,2024-11-26T10:50:42Z,9.951,4.8004
53728,2024-11-26T11:00:42Z,10.117,5.1171
53728,2024-11-26T11:10:42Z,10.284,5.8253
53728,2024-11-26T11:20:42Z,10.451,6.4945
53728,2024-11-26T11:30:42Z,10.617,6.8028
53728,2024-11-26T11:40:42Z,10.784,6.5711
53728,2024-11-26T11:50:42Z,10.951,5.8034
53728,2024-11-26T12:00:42Z,11.117,4.6994
53728,2024-11-26T12:10:42Z,11.284,3.5814
53728,2024-11-26T12:20:42Z,11.451,2.8379
53728,2024-11-26T12:30:42Z,11.617,2.8618
53728,2024-11-26T12:40:42Z,11.784,3.539
53728,2024-11-26T12:50:42Z,11.951,4.3533
53728,2024-11-28T00:40:42Z,0.092,0.2676
53728,2024-11-28T00:50:42Z,0.259,0.6609
53728,2024-11-28T01:00:42Z,0.426,1.1272
53728,2024-11-28T01:10:42Z,0.592,1.5107
53728,2024-11-28T01:20:42Z,0.759,1.6807
53728,2024-11-28T01:30:42Z,0.926,1.6024
53728,2024-11-28T01:40:42Z,1.092,1.3193
53728,2024-11-28T01:50:42Z,1.259,0.9709
53728,2024-11-28T02:00:42Z,1.426,0.7066
53728,2024-11-28T02:10:42Z,1.592,0.6883
53728,2024-11-28T02:20:42Z,1.759,0.937
53728,2024-11-28T02:30:42Z,1.926,1.2862
53728,2024-11-28T02:40:42Z,2.092,1.5867
53728,2024-11-28T02:50:42Z,2.259,1.7221
53728,2024-11-28T03:00:42Z,2.426,1.6476
53728,2024-11-28T03:10:42Z,2.592,1.3789
53728,2024-11-28T03:20:42Z,2.759,0.9929
53728,2024-11-28T03:30:42Z,2.926,0.6038
53728,2024-11-28T03:40:42Z,3.092,0.4068
53728,2024-11-28T03:50:42Z,3.259,0.5995
53728,2024-11-28T04:00:42Z,3.426,0.9061
53728,2024-11-28T04:10:42Z,3.592,1.1925
53728,2024-11-28T04:20:42Z,3.759,1.3081
53728,2024-11-28T04:30:42Z,3.926,1.2754
53728,2024-11-28T04:40:42Z,4.092,1.0649
53728,2024-11-28T04:50:42Z,4.259,0.753
53728,2024-11-28T05:00:42Z,4.426,0.4378
53728,2024-11-28T05:10:42Z,4.592,0.2038
53728,2024-11-28T05:20:42Z,4.759,0.3596
53728,2024-11-28T05:30:42Z,4.926,0.6838
53728,2024-11-28T05:40:42Z,5.092,1.0024
53728,2024-11-28T05:50:42Z,5.259,1.2451
53728,2024-11-28T06:00:42Z,5.426,1.307
53728,2024-11-28T06:10:42Z,5.592,1.1628
53728,2024-11-28T06:20:42Z,5.759,0.8601
53728,2024-11-28T06:30:42Z,5.926,0.5187
53728,2024-11-28T06:40:42Z,6.092,0.2632
53728,2024-11-28T06:50:42Z,6.259,0.3217
53728,2024-11-28T07:00:42Z,6.426,0.6238
53728,2024-11-28T07:10:42Z,6.592,0.9765
53728,2024-11-28T07:20:42Z,6.759,1.2812
53728,2024-11-28T07:30:42Z,6.926,1.4611
53728,2024-11-28T07:40:42Z,7.092,1.4322
53728,2024-11-28T07:50:42Z,7.259,1.1975
53728,2024-11-28T08:00:42Z,7.426,0.8363
53728,2024-11-28T08:10:42Z,7.592,0.555
53728,2024-11-28T08:20:42Z,7.759,0.4913
53728,2024-11-28T08:30:42Z,7.926,0.5027
53728,2024-11-28T08:40:42Z,8.092,0.47
53728,2024-11-28T08:50:42Z,8.259,0.3683
53728,2024-11-28T09:00:42Z,8.426,0.3398
53728,2024-11-28T09:10:42Z,8.592,0.5728
53728,2024-11-28T09:20:42Z,8.759,0.8514
53728,2024-11-28T09:30:42Z,8.926,1.0848
53728,2024-11-28T09:40:42Z,9.092,1.2493
53728,2024-11-28T09:50:42Z,9.259,1.2996
53728,2024-11-28T10:00:42Z,9.426,1.2525
53728,2024-11-28T10:10:42Z,9.592,1.1971
53728,2024-11-28T10:20:42Z,9.759,1.2453
53728,2024-11-28T10:30:42Z,9.926,1.4813
53728,2024-11-28T10:40:42Z,10.092,1.8888
53728,2024-11-28T10:50:42Z,10.259,2.3478
53728,2024-11-28T11:00:42Z,10.426,2.7248
53728,2024-11-28T11:10:42Z,10.592,2.9612
53728,2024-11-28T11:20:42Z,10.759,3.0351
53728,2024-11-28T11:30:42Z,10.926,2.98
53728,2024-11-28T11:40:42Z,11.092,2.8947
53728,2024-11-28T11:50:42Z,11.259,2.9155
53728,2024-11-28T12:00:42Z,11.426,3.1009
53728,2024-11-28T12:10:42Z,11.592,3.4762
53728,2024-11-28T12:20:42Z,11.759,3.9906
53728,2024-11-28T12:30:42Z,11.926,4.4856
53728,2024-11-28T15:00:42Z,0.118,1.7473
53728,2024-11-28T15:10:42Z,0.285,1.6551
53728,2024-11-28T15:20:42Z,0.452,1.8977
53728,2024-11-28T15:30:42Z,0.618,2.4597
53728,2024-11-28T15:40:42Z,0.785,3.1597
53728,2024-11-28T15:50:42Z,0.952,3.7609
53728,2024-11-28T16:00:42Z,1.118,4.0913
53728,2024-11-28T16:10:42Z,1.285,4.1298
53728,2024-11-28T16:20:42Z,1.452,3.9411
53728,2024-11-28T16:30:42Z,1.618,3.6734
53728,2024-11-28T16:40:42Z,1.785,3.5186
53728,2024-11-28T16:50:42Z,1.952,3.6283
53728,2024-11-28T17:00:42Z,2.118,4.0077
53728,2024-11-28T17:10:42Z,2.285,4.5596
53728,2024-11-28T17:20:42Z,2.452,5.1005
53728,2024-11-28T17:30:42Z,2.618,5.446
53728,2024-11-28T17:40:42Z,2.785,5.5168
53728,2024-11-28T17:50:42Z,2.952,5.3432
53728,2024-11-28T18:00:42Z,3.118,5.0273
53728,2024-11-28T18:10:42Z,3.285,4.7595
53728,2024-11-28T18:20:42Z,3.452,4.7196
53728,2024-11-28T18:30:42Z,3.618,4.9831
53728,2024-11-28T18:40:42Z,3.785,5.4689
53728,2024-11-28T18:50:42Z,3.952,6.0165
53728,2024-11-28T19:00:42Z,4.118,6.436
53728,2024-11-28T19:10:42Z,4.285,6.5883
53728,2024-11-28T19:20:42Z,4.452,6.459
53728,2024-11-28T19:30:42Z,4.618,6.1146
53728,2024-11-28T19:40:42Z,4.785,5.7063
53728,2024-11-28T19:50:42Z,4.952,5.473
53728,2024-11-28T20:00:42Z,5.118,5.5717
53728,2024-11-28T20:10:42Z,5.285,6.0155
53728,2024-11-28T20:20:42Z,5.452,6.6462
53728,2024-11-28T20:30:42Z,5.618,7.2377
53728,2024-11-28T20:40:42Z,5.785,7.5859
53728,2024-11-28T20:50:42Z,5.952,7.5849
53728,2024-11-28T21:00:42Z,6.118,7.2801
53728,2024-11-28T21:10:42Z,6.285,6.7932
53728,2024-11-28T21:20:42Z,6.452,6.3473
53728,2024-11-28T21:30:42Z,6.618,6.2124
53728,2024-11-28T21:40:42Z,6.785,6.5043
53728,2024-11-28T21:50:42Z,6.952,7.1542
53728,2024-11-28T22:00:42Z,7.118,7.9323
53728,2024-11-28T22:10:42Z,7.285,8.5852
53728,2024-11-28T22:20:42Z,7.452,8.9251
53728,2024-11-28T22:30:42Z,7.618,8.8769
53728,2024-11-28T22:40:42Z,7.785,8.5125
53728,2024-11-28T22:50:42Z,7.952,7.9636
53728,2024-11-28T23:00:42Z,8.118,7.4867
53728,2024-11-28T23:10:42Z,8.285,7.3599
53728,2024-11-28T23:20:42Z,8.452,7.696
53728,2024-11-28T23:30:42Z,8.618,8.3923
53728,2024-11-28T23:40:42Z,8.785,9.1787
53728,2024-11-28T23:50:42Z,8.952,9.802
53728,2024-11-29T00:00:42Z,9.118,10.0797
53728,2024-11-29T00:10:42Z,9.285,9.9452
53728,2024-11-29T00:20:42Z,9.452,9.4876
53728,2024-11-29T00:30:42Z,9.618,8.8668
53728,2024-11-29T00:40:42Z,9.785,8.365
53728,2024-11-29T00:50:42Z,9.952,8.2474
53728,2024-11-29T01:00:42Z,10.118,8.6179
53728,2024-11-29T01:10:42Z,10.285,9.3373
53728,2024-11-29T01:20:42Z,10.452,10.0932
53728,2024-11-29T01:30:42Z,10.618,10.6035
53728,2024-11-29T01:40:42Z,10.785,10.7039
53728,2024-11-29T01:50:42Z,10.952,10.401
53728,2024-11-29T02:00:42Z,11.118,9.8598
53728,2024-11-29T02:10:42Z,11.285,9.325
53728,2024-11-29T02:20:42Z,11.452,9.1054
